,FIRE_YEAR,DISCOVER_1,STAT_CAU_1,CONT_DATE,FIRE_SIZE,LATITUDE,LONGITUDE,Coordinates
432226,2004,302,Miscellaneous,,0.01,34.39755623,-84.62053863,POINT (167136.0265290529 3812183.69608679)
424515,2005,307,Children,,0.97,34.39850212,-84.60067975,POINT (168966.4151513957 3812223.540155022)
874302,1999,308,Debris Burning,,0.1,34.3958,-84.6961,POINT (160178.5033463499 3812239.859502869)
432242,2004,73,Arson,,0.06,34.40387108,-84.45654534,POINT (182243.9218431083 3812357.430877229)
456178,2008,87,Arson,,5.48,34.40645591,-84.43571273,POINT (184169.6063048947 3812579.047064556)
449379,2007,273,Children,,2.27,34.40957359,-84.33121138,POINT (193791.3477836135 3812603.907215346)
449387,2007,57,Debris Burning,,2.36,34.40893461,-84.38507201,POINT (188835.9697934714 3812697.247859561)
431526,2004,81,Arson,,8.25,34.40124184,-84.68672639,POINT (161062.7344834949 3812812.308443826)
449386,2007,54,Children,,0.01,34.40680678,-84.49880101,POINT (178368.9157484766 3812816.623145566)
449393,2007,75,Equipment Use,,2.88,34.40700654,-84.50858439,POINT (177469.9273910724 3812869.918334376)
874072,1999,146,Children,,0.1,34.4128,-84.3233,POINT (194530.6152147602 3812937.986409649)
874088,1999,78,Miscellaneous,,1.5,34.4128,-84.3439,POINT (192636.3354117894 3813000.344784626)
867550,1998,331,Arson,,19.3,34.4128,-84.3439,POINT (192636.3354117894 3813000.344784626)
440397,2006,102,Debris Burning,,2.16,34.40856422,-84.49657323,POINT (178580.5325907133 3813004.553332875)
424863,2005,20,Miscellaneous,,0.01,34.41455244,-84.28176591,POINT (198356.1537343251 3813007.870280039)
456171,2008,308,Children,,2.1,34.40618374,-84.59996487,POINT (169062.4700301538 3813073.593800358)
867579,1998,297,Arson,,3.1,34.4128,-84.3856,POINT (188801.7538535614 3813127.758821727)
867581,1998,55,Arson,,0.1,34.4128,-84.3856,POINT (188801.7538535614 3813127.758821727)
874113,1999,28,Equipment Use,,0.1,34.4128,-84.3856,POINT (188801.7538535614 3813127.758821727)
867580,1998,334,Arson,,13.1,34.4128,-84.3856,POINT (188801.7538535614 3813127.758821727)
874155,1999,76,Debris Burning,,0.3,34.4128,-84.4475,POINT (183109.5425060643 3813319.816195678)
449381,2007,308,Arson,,2.46,34.41203435,-84.48994318,POINT (179203.5392263593 3813368.566533883)
440396,2006,101,Arson,,8.46,34.41668536,-84.32663421,POINT (194238.1801164153 3813379.147587941)
440387,2006,68,Arson,,0.01,34.41102965,-84.52913248,POINT (175595.7155354826 3813381.996577914)
424316,2005,250,Arson,,0.5,34.407343,-84.65583647,POINT (163928.4339588669 3813386.337671747)
867661,1998,57,Debris Burning,,0.2,34.4128,-84.4892,POINT (179274.8107858686 3813451.167975319)
449227,2007,130,Debris Burning,,1.0,34.40702857,-84.69349820000001,POINT (160463.2802680469 3813477.154030482)
456177,2008,83,Debris Burning,,2.6,34.4191473,-84.35438965,POINT (191695.0812791851 3813736.509302545)
867739,1998,102,Arson,,15.8,34.4128,-84.5928,POINT (169747.486762271 3813784.362429675)
874241,1999,95,Arson,,0.1,34.4128,-84.5928,POINT (169747.486762271 3813784.362429675)
440389,2006,68,Arson,,8.25,34.41990866,-84.35046359,POINT (192058.8740151569 3813809.032688483)
424723,2005,255,Campfire,,0.26,34.41123187,-84.68862645,POINT (160928.3496046247 3813927.256379456)
424346,2005,317,Arson,,11.0,34.41179331,-84.69026584,POINT (160779.8461877438 3813995.053293088)
440378,2006,13,Miscellaneous,,0.18,34.42225666,-84.33407170000001,POINT (193574.6515183213 3814019.798234204)
448675,2007,119,Debris Burning,,8.0,34.41225016,-84.68356437,POINT (161398.0185543516 3814023.304828865)
456170,2008,186,Smoking,,0.35,34.41670879,-84.53983182,POINT (174633.7902524113 3814046.514554424)
449209,2007,50,Equipment Use,,2.63,34.41233248,-84.68791340000001,POINT (160998.3775177203 3814047.001009238)
440373,2006,7,Miscellaneous,,0.91,34.42203937,-84.36562627,POINT (190672.5498252227 3814091.68729422)
440390,2006,68,Arson,,3.83,34.42351211,-84.35034983,POINT (192082.565089163 3814208.505844192)
424858,2005,308,Arson,,2.79,34.42487057,-84.32657755,POINT (194273.2295960552 3814287.154931928)
440393,2006,88,Equipment Use,,0.01,34.42623683,-84.31001154,POINT (195801.2905281726 3814388.82139218)
432257,2004,157,Arson,,0.01,34.42537298,-84.34392566,POINT (192680.0490654593 3814395.448751749)
419113,2003,71,Debris Burning,,0.06,34.42341824,-84.41823513,POINT (185840.4802874096 3814406.752577705)
449399,2007,87,Debris Burning,,7.1,34.42573652,-84.36986184,POINT (190296.7599038799 3814514.861028562)
432245,2004,79,Debris Burning,,0.98,34.42461985,-84.41857126,POINT (185814.0767657199 3814541.123779943)
424878,2005,330,Miscellaneous,,2.46,34.42759943,-84.32368945,POINT (194548.7075218146 3814581.209903831)
432244,2004,74,Debris Burning,,3.96,34.42682001,-84.36972772,POINT (190313.0931020374 3814634.669643743)
1396497,1997,263,Arson,1997/09/20 00:00:00.000,0.92,34.3956,-84.4476,POINT (183035.3811819277 3811411.644205634)
1383184,1995,54,Debris Burning,1995/02/23 00:00:00.000,3.81,34.3956,-84.4476,POINT (183035.3811819277 3811411.644205634)
1404023,1992,41,Debris Burning,1992/02/10 00:00:00.000,0.4,34.3956,-84.4476,POINT (183035.3811819277 3811411.644205634)
1248084,2000,293,Arson,2000/10/19 00:00:00.000,0.32,34.3956,-84.4476,POINT (183035.3811819277 3811411.644205634)
1406283,1997,263,Arson,1997/09/20 00:00:00.000,0.31,34.3956,-84.4476,POINT (183035.3811819277 3811411.644205634)
1240069,2000,133,Arson,2000/05/12 00:00:00.000,1.92,34.3957,-84.4683,POINT (181131.8052734792 3811487.732146137)
1388678,1993,69,Arson,1993/03/10 00:00:00.000,2.0,34.3957,-84.4683,POINT (181131.8052734792 3811487.732146137)
1405773,1997,276,Arson,1997/10/03 00:00:00.000,0.33,34.3957,-84.4683,POINT (181131.8052734792 3811487.732146137)
1393307,1997,86,Debris Burning,1997/03/27 00:00:00.000,1.22,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1240042,2000,53,Arson,2000/02/22 00:00:00.000,5.61,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1248111,2001,107,Arson,2001/04/17 00:00:00.000,4.37,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1420657,1997,245,Arson,1997/09/02 00:00:00.000,0.01,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1240039,2000,39,Arson,2000/02/08 00:00:00.000,23.1,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1248079,2000,232,Arson,2000/08/19 00:00:00.000,2.3,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1412556,1993,275,Debris Burning,1993/10/02 00:00:00.000,0.14,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1418729,1997,246,Arson,1997/09/03 00:00:00.000,0.03,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1419408,1996,15,Arson,1996/01/15 00:00:00.000,0.02,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1391000,1997,21,Equipment Use,1997/01/21 00:00:00.000,1.56,34.3957,-84.48899999999999,POINT (179227.8365972174 3811553.114793087)
1385286,1996,93,Debris Burning,1996/04/02 00:00:00.000,2.93,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1240048,2000,56,Debris Burning,2000/02/25 00:00:00.000,0.79,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1416057,1996,50,Miscellaneous,1996/02/19 00:00:00.000,0.08,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1248080,2000,260,Debris Burning,2000/09/16 00:00:00.000,1.4,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1413548,1997,263,Arson,1997/09/20 00:00:00.000,0.12,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1421023,1993,41,Miscellaneous,1993/02/10 00:00:00.000,0.01,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1380512,1997,142,Debris Burning,1997/05/22 00:00:00.000,5.66,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1411714,1995,180,Debris Burning,1995/06/29 00:00:00.000,0.16,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1391592,1996,349,Debris Burning,1996/12/14 00:00:00.000,1.48,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1248120,2001,117,Debris Burning,2001/04/27 00:00:00.000,1.07,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1392616,1997,143,Debris Burning,1997/05/23 00:00:00.000,1.31,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1411371,1994,51,Children,1994/02/20 00:00:00.000,0.17,34.3957,-84.5097,POINT (177323.8526863817 3811618.888006698)
1405796,1994,307,Miscellaneous,1994/11/03 00:00:00.000,0.33,34.3957,-84.5304,POINT (175419.8534510627 3811685.051813736)
1377301,1995,4,Debris Burning,1995/01/04 00:00:00.000,12.0,34.3957,-84.5304,POINT (175419.8534510627 3811685.051813736)
1419646,1992,99,Miscellaneous,1992/04/08 00:00:00.000,0.02,34.3957,-84.5304,POINT (175419.8534510627 3811685.051813736)
1248125,2001,125,Arson,2001/05/06 00:00:00.000,16.8,34.3957,-84.5304,POINT (175419.8534510627 3811685.051813736)
1420658,1997,263,Arson,1997/09/20 00:00:00.000,0.01,34.3957,-84.5304,POINT (175419.8534510627 3811685.051813736)
1394449,1993,244,Debris Burning,1993/09/01 00:00:00.000,1.09,34.3957,-84.5719,POINT (171602.6103962962 3811818.875670285)
1816212,2015,45,Campfire,2015/02/14 00:00:00.000,0.9,34.41230556,-84.25508333,POINT (200801.6364201358 3812679.389223319)
1395802,1996,64,Debris Burning,1996/03/04 00:00:00.000,0.98,34.4127,-84.2404,POINT (202153.2129209882 3812679.853293858)
1400771,1992,64,Arson,1992/03/04 00:00:00.000,0.58,34.4127,-84.2404,POINT (202153.2129209882 3812679.853293858)
1253389,2001,314,Arson,2001/11/10 00:00:00.000,0.76,34.4127,-84.2404,POINT (202153.2129209882 3812679.853293858)
1416395,1997,110,Arson,1997/04/20 00:00:00.000,0.07,34.4127,-84.2611,POINT (200249.7927608734 3812740.951714341)
1386499,1997,115,Debris Burning,1997/04/25 00:00:00.000,2.52,34.4127,-84.2611,POINT (200249.7927608734 3812740.951714341)
1410427,1994,79,Arson,1994/03/20 00:00:00.000,0.2,34.4127,-84.2611,POINT (200249.7927608734 3812740.951714341)
1837233,2015,333,Arson,2015/11/29 00:00:00.000,0.25,34.40398611,-84.57886667,POINT (170994.2875644754 3812760.955149154)
1490614,2011,154,Debris Burning,2011/06/03 00:00:00.000,2.1,34.4054027,-84.53799956,POINT (174758.4460411409 3812786.074104099)
1416050,1995,56,Miscellaneous,1995/02/25 00:00:00.000,0.08,34.4127,-84.2818,POINT (198346.3583813134 3812802.440506462)
1419855,1995,229,Children,1995/08/17 00:00:00.000,0.01,34.4127,-84.3026,POINT (196433.7142532967 3812864.619576086)
1419857,1995,229,Children,1995/08/17 00:00:00.000,0.01,34.4127,-84.3026,POINT (196433.7142532967 3812864.619576086)
1257755,2002,169,Debris Burning,2002/06/18 00:00:00.000,0.02,34.4127,-84.3026,POINT (196433.7142532967 3812864.619576086)
1419856,1995,229,Children,1995/08/17 00:00:00.000,0.01,34.4127,-84.3026,POINT (196433.7142532967 3812864.619576086)
1490608,2011,79,Miscellaneous,2011/03/20 00:00:00.000,0.5,34.40793658,-84.49322003,POINT (178886.5092436451 3812924.267265532)
1248093,2000,342,Debris Burning,2000/12/07 00:00:00.000,0.9,34.4127,-84.3233,POINT (194530.2510955471 3812926.891072807)
1420256,1997,115,Debris Burning,1997/04/25 00:00:00.000,0.01,34.4127,-84.3233,POINT (194530.2510955471 3812926.891072807)
1417417,1994,65,Arson,1994/03/06 00:00:00.000,0.05,34.4127,-84.3233,POINT (194530.2510955471 3812926.891072807)
1411065,1995,100,Debris Burning,1995/04/10 00:00:00.000,0.18,34.4127,-84.3233,POINT (194530.2510955471 3812926.891072807)
1248083,2000,285,Arson,2000/10/12 00:00:00.000,9.12,34.4127,-84.3233,POINT (194530.2510955471 3812926.891072807)
1381127,1995,71,Debris Burning,1995/03/12 00:00:00.000,5.1,34.4127,-84.3233,POINT (194530.2510955471 3812926.891072807)
1390792,1992,73,Miscellaneous,1992/03/13 00:00:00.000,1.6,34.4127,-84.3233,POINT (194530.2510955471 3812926.891072807)
1380795,1992,300,Arson,1992/10/26 00:00:00.000,5.41,34.4128,-84.344,POINT (192627.1398436239 3813000.648438335)
1257720,2001,318,Children,2001/11/14 00:00:00.000,0.34,34.4128,-84.344,POINT (192627.1398436239 3813000.648438335)
1393378,1995,324,Arson,1995/11/20 00:00:00.000,1.21,34.4128,-84.3647,POINT (190723.6498934331 3813063.700940271)
1257707,2001,240,Debris Burning,2001/08/28 00:00:00.000,0.07,34.4128,-84.3647,POINT (190723.6498934331 3813063.700940271)
1415991,1995,332,Equipment Use,1995/11/28 00:00:00.000,0.08,34.4128,-84.3855,POINT (188810.949564143 3813127.451376854)
1248119,2001,111,Debris Burning,2001/04/21 00:00:00.000,0.01,34.4128,-84.3855,POINT (188810.949564143 3813127.451376854)
1401861,1995,87,Equipment Use,1995/03/28 00:00:00.000,0.51,34.4128,-84.3855,POINT (188810.949564143 3813127.451376854)
1420161,1995,298,Debris Burning,1995/10/25 00:00:00.000,0.01,34.4128,-84.3855,POINT (188810.949564143 3813127.451376854)
1407298,1993,253,Miscellaneous,1993/09/10 00:00:00.000,0.28,34.4128,-84.3855,POINT (188810.949564143 3813127.451376854)
1415743,1996,84,Debris Burning,1996/03/24 00:00:00.000,0.08,34.4128,-84.4062,POINT (186907.4301149081 3813191.28678902)
1416150,1992,62,Debris Burning,1992/03/02 00:00:00.000,0.07,34.4128,-84.4062,POINT (186907.4301149081 3813191.28678902)
1421024,1993,84,Miscellaneous,1993/03/25 00:00:00.000,0.01,34.4128,-84.4062,POINT (186907.4301149081 3813191.28678902)
449390,2007,68,Debris Burning,,0.16,34.39303705,-84.27627629999999,POINT (198783.7203047114 3810604.363618255)
458763,2009,41,Arson,,0.14,34.40854051,-84.24756637,POINT (201479.4493204594 3812239.464867595)
874036,1999,87,Debris Burning,,4.7,34.4128,-84.2611,POINT (200250.1500419915 3812752.046799764)
421950,2005,303,Arson,,1.06,34.41415778,-84.25324737,POINT (200977.0605630216 3812879.469314203)
432223,2004,204,Miscellaneous,,0.04,34.41403472,-84.25949167,POINT (200402.4499165611 3812884.278805774)
421948,2005,302,Arson,,0.69,34.41442104,-84.25279894,POINT (201019.2324245136 3812907.35360646)
112919,1998,335,Equipment Use,1998/12/01 00:00:00.000,1.0,34.41666667,-84.25,POINT (201284.5935635994 3813148.244014045)
419114,2003,82,Miscellaneous,,2.01,34.41684246,-84.27232902,POINT (199232.1006358268 3813233.870213433)
445248,2007,11,Debris Burning,,0.5,34.41805137,-84.24765061,POINT (201505.5432212645 3813294.946250715)
453386,2008,112,Debris Burning,,0.4,34.42130103,-84.24217648,POINT (202020.4156723229 3813639.367044476)
1408147,1993,289,Debris Burning,1993/10/16 00:00:00.000,0.25,34.3786,-84.5925,POINT (169640.4791515539 3809988.393904916)
1407675,1994,109,Debris Burning,1994/04/19 00:00:00.000,0.26,34.3786,-84.5925,POINT (169640.4791515539 3809988.393904916)
1403985,1996,94,Miscellaneous,1996/04/03 00:00:00.000,0.41,34.3786,-84.5925,POINT (169640.4791515539 3809988.393904916)
1404423,1993,262,Smoking,1993/09/19 00:00:00.000,0.39,34.3786,-84.6547,POINT (163917.8790682736 3810193.029974561)
1393755,1997,90,Miscellaneous,1997/03/31 00:00:00.000,1.18,34.3786,-84.6754,POINT (162013.3805990927 3810261.914630103)
1207502,2010,104,Miscellaneous,,0.5,34.38402719,-84.66911796,POINT (162613.1684326272 3810843.21192933)
1260893,2002,234,Arson,2002/08/22 00:00:00.000,2.0,34.38488683,-84.66691919,POINT (162818.9054205089 3810931.280822386)
1401058,1995,99,Arson,1995/04/09 00:00:00.000,0.56,34.3957,-84.5926,POINT (169698.564572598 3811886.213307151)
1486979,2011,77,Arson,2011/03/18 00:00:00.000,2.0,34.39686309,-84.58719133,POINT (170200.6418944485 3811997.642617758)
1486981,2011,121,Campfire,2011/05/01 00:00:00.000,1.0,34.39735384,-84.61219219,POINT (167902.9486562741 3812133.826268509)
1399895,1993,93,Arson,1993/04/03 00:00:00.000,0.64,34.3957,-84.6962,POINT (160168.899678506 3812229.098267922)
1254650,2002,47,Railroad,2002/02/16 00:00:00.000,1.03,34.3957,-84.6962,POINT (160168.899678506 3812229.098267922)
1384812,1994,308,Debris Burning,1994/11/04 00:00:00.000,3.05,34.3957,-84.6962,POINT (160168.899678506 3812229.098267922)
1396380,1993,102,Arson,1993/04/12 00:00:00.000,0.93,34.3957,-84.6962,POINT (160168.899678506 3812229.098267922)
1398513,1993,102,Arson,1993/04/12 00:00:00.000,0.75,34.3957,-84.6962,POINT (160168.899678506 3812229.098267922)
1261936,2002,334,Debris Burning,2002/11/30 00:00:00.000,0.15,34.38605468,-84.41133795,POINT (186335.0150111233 3810239.615384905)
1261924,2002,234,Arson,2002/08/22 00:00:00.000,0.01,34.38655843,-84.43524553,POINT (184137.7038600391 3810369.808473689)
1490604,2011,55,Debris Burning,2011/02/24 00:00:00.000,1.0,34.39010659,-84.41238759999999,POINT (186253.6015758367 3810692.453291376)
1404318,1995,119,Debris Burning,1995/04/29 00:00:00.000,0.39,34.3956,-84.2818,POINT (198284.8877209994 3810905.16847695)
1380429,1997,137,Debris Burning,1997/05/17 00:00:00.000,5.75,34.3956,-84.2818,POINT (198284.8877209994 3810905.16847695)
1248121,2001,117,Arson,2001/04/27 00:00:00.000,0.15,34.3956,-84.2818,POINT (198284.8877209994 3810905.16847695)
1397847,1995,73,Arson,1995/03/14 00:00:00.000,0.8,34.3956,-84.2818,POINT (198284.8877209994 3810905.16847695)
1417416,1994,51,Arson,1994/02/20 00:00:00.000,0.05,34.3956,-84.2818,POINT (198284.8877209994 3810905.16847695)
1257752,2002,98,Debris Burning,2002/04/08 00:00:00.000,0.06,34.3956,-84.3025,POINT (196381.0499727737 3810967.033346994)
1421048,1994,59,Miscellaneous,1994/02/28 00:00:00.000,0.01,34.3956,-84.3025,POINT (196381.0499727737 3810967.033346994)
1379674,1996,103,Debris Burning,1996/04/12 00:00:00.000,6.67,34.3956,-84.3025,POINT (196381.0499727737 3810967.033346994)
1394728,1996,186,Arson,1996/07/04 00:00:00.000,1.06,34.3956,-84.3025,POINT (196381.0499727737 3810967.033346994)
1257726,2001,323,Debris Burning,2001/11/19 00:00:00.000,0.01,34.3956,-84.3025,POINT (196381.0499727737 3810967.033346994)
1419201,1996,62,Debris Burning,1996/03/02 00:00:00.000,0.02,34.3956,-84.3233,POINT (194468.0004116175 3811029.590246428)
1378103,1996,104,Arson,1996/04/13 00:00:00.000,9.7,34.3956,-84.3233,POINT (194468.0004116175 3811029.590246428)
1387337,1996,105,Arson,1996/04/14 00:00:00.000,2.29,34.3956,-84.3233,POINT (194468.0004116175 3811029.590246428)
1420310,1997,226,Debris Burning,1997/08/14 00:00:00.000,0.01,34.3956,-84.3233,POINT (194468.0004116175 3811029.590246428)
1397935,1996,105,Arson,1996/04/14 00:00:00.000,0.79,34.3956,-84.3233,POINT (194468.0004116175 3811029.590246428)
1202199,2010,303,Miscellaneous,,1.0,34.39128523,-84.48004704,POINT (180034.4964663764 3811034.926681024)
1413103,1993,191,Arson,1993/07/10 00:00:00.000,0.13,34.3956,-84.344,POINT (192564.1336545043 3811092.237692033)
1420162,1996,137,Debris Burning,1996/05/16 00:00:00.000,0.01,34.3956,-84.344,POINT (192564.1336545043 3811092.237692033)
1414224,1992,40,Debris Burning,1992/02/09 00:00:00.000,0.1,34.3956,-84.344,POINT (192564.1336545043 3811092.237692033)
1400734,1993,276,Debris Burning,1993/10/03 00:00:00.000,0.58,34.3956,-84.344,POINT (192564.1336545043 3811092.237692033)
1411339,1997,231,Miscellaneous,1997/08/19 00:00:00.000,0.18,34.3956,-84.344,POINT (192564.1336545043 3811092.237692033)
1257723,2001,319,Arson,2001/11/15 00:00:00.000,0.19,34.3956,-84.344,POINT (192564.1336545043 3811092.237692033)
1416897,1995,99,Equipment Use,1995/04/09 00:00:00.000,0.06,34.3956,-84.3647,POINT (190660.252292709 3811155.275520769)
1248116,2001,111,Debris Burning,2001/04/21 00:00:00.000,2.89,34.3956,-84.3647,POINT (190660.252292709 3811155.275520769)
1240063,2000,112,Arson,2000/04/21 00:00:00.000,2.09,34.3956,-84.3647,POINT (190660.252292709 3811155.275520769)
1420623,1996,357,Arson,1996/12/22 00:00:00.000,0.01,34.3956,-84.3647,POINT (190660.252292709 3811155.275520769)
1414850,1997,110,Arson,1997/04/20 00:00:00.000,0.1,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1403502,1993,275,Debris Burning,1993/10/02 00:00:00.000,0.43,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1411229,1996,49,Arson,1996/02/18 00:00:00.000,0.18,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1399583,1995,87,Equipment Use,1995/03/28 00:00:00.000,0.67,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1413498,1993,152,Arson,1993/06/01 00:00:00.000,0.12,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1248096,2001,27,Debris Burning,2001/01/27 00:00:00.000,0.91,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1257746,2002,82,Arson,2002/03/23 00:00:00.000,3.46,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1379597,1997,15,Equipment Use,1997/01/15 00:00:00.000,6.8,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1416557,1993,33,Children,1993/02/02 00:00:00.000,0.06,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1413952,1995,10,Arson,1995/01/10 00:00:00.000,0.11,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1420480,1994,284,Arson,1994/10/11 00:00:00.000,0.01,34.3956,-84.3854,POINT (188756.3562362636 3811218.703758286)
1240057,2000,86,Debris Burning,2000/03/26 00:00:00.000,0.08,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1419940,1993,114,Debris Burning,1993/04/24 00:00:00.000,0.01,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1413344,1993,102,Debris Burning,1993/04/12 00:00:00.000,0.12,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1418445,1992,143,Debris Burning,1992/05/22 00:00:00.000,0.03,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1409180,1992,123,Arson,1992/05/02 00:00:00.000,0.23,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1393848,1992,320,Arson,1992/11/15 00:00:00.000,1.16,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1410720,1993,39,Debris Burning,1993/02/08 00:00:00.000,0.19,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1240055,2000,86,Debris Burning,2000/03/26 00:00:00.000,0.12,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1412574,1994,323,Debris Burning,1994/11/20 00:00:00.000,0.14,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1409837,1995,82,Debris Burning,1995/03/23 00:00:00.000,0.21,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1376629,1992,35,Debris Burning,1992/02/04 00:00:00.000,15.01,34.3956,-84.4061,POINT (186852.4453952077 3811282.522430388)
1675156,2013,69,Debris Burning,2013/03/10 00:00:00.000,5.9,34.39930556,-84.27686111,POINT (198752.4275911851 3811301.602278655)
1240038,2000,37,Arson,2000/02/06 00:00:00.000,1.28,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
1397507,1996,346,Arson,1996/12/11 00:00:00.000,0.83,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
1248092,2000,337,Arson,2000/12/02 00:00:00.000,6.93,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
1420660,1997,269,Arson,1997/09/26 00:00:00.000,0.01,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
1248078,2000,197,Arson,2000/07/15 00:00:00.000,2.52,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
1411897,1992,148,Smoking,1992/05/27 00:00:00.000,0.16,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
1399602,1995,100,Smoking,1995/04/10 00:00:00.000,0.67,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
1420953,1996,296,Equipment Use,1996/10/22 00:00:00.000,0.01,34.3956,-84.4269,POINT (184939.3219345667 3811347.04269983)
1391922,1997,276,Arson,1997/10/03 00:00:00.000,1.43,34.3956,-84.4476,POINT (183035.3811819277 3811411.644205634)
1409995,1993,244,Miscellaneous,1993/09/01 00:00:00.000,0.21,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1414764,1995,94,Arson,1995/04/04 00:00:00.000,0.1,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1416374,1996,50,Arson,1996/02/19 00:00:00.000,0.07,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1404155,1995,25,Arson,1995/01/25 00:00:00.000,0.4,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1248089,2000,306,Debris Burning,2000/11/01 00:00:00.000,0.83,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1390235,1993,326,Arson,1993/11/22 00:00:00.000,1.7,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1393581,1997,248,Arson,1997/09/05 00:00:00.000,1.2,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1391838,1994,47,Arson,1994/02/16 00:00:00.000,1.44,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1420954,1997,33,Equipment Use,1997/02/02 00:00:00.000,0.01,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1420553,1996,50,Arson,1996/02/19 00:00:00.000,0.01,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1393252,1992,68,Debris Burning,1992/03/08 00:00:00.000,1.22,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1390646,1995,348,Arson,1995/12/14 00:00:00.000,1.62,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1397311,1997,139,Equipment Use,1997/05/19 00:00:00.000,0.85,34.3785,-84.3025,POINT (196319.2173299949 3809069.750547076)
1767518,2014,18,Arson,2014/01/18 00:00:00.000,0.5,34.37868889,-84.31129167,POINT (195511.1376454533 3809117.095480755)
1248109,2001,85,Debris Burning,2001/03/26 00:00:00.000,0.44,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
1406065,1996,84,Miscellaneous,1996/03/24 00:00:00.000,0.32,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
1397503,1993,210,Arson,1993/07/30 00:00:00.000,0.83,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
1389650,1994,65,Debris Burning,1994/03/06 00:00:00.000,1.8,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
1248100,2001,37,Debris Burning,2001/02/06 00:00:00.000,0.75,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
1421011,1992,108,Miscellaneous,1992/04/17 00:00:00.000,0.01,34.3785,-84.3232,POINT (194414.9762425183 3809131.991318806)
